campus_id,campus,state,professor_name,evidence_state,course_code,source_quality,confidence,source_url,source_domain,term,year
64eba2ec-0147-42d0-bf3a-cb4fbd597666,Orange Coast College,CA,Manoj Wickremesinghe,LIKELY_INTRO1,ACCT A101,HIGH,Medium,http://www.orangecoastcollege.edu/about_occ/Accreditation/2019_Institutional_Self_Evaluation_Report/Evidence/Standard_III_D/Standard_I_B/I.B.1-36_Curriculum_Committee_Minutes_11_15_17.pdf,orangecoastcollege.edu,Fall,2018
64eba2ec-0147-42d0-bf3a-cb4fbd597666,Orange Coast College,CA,Lauren Becker,LIKELY_INTRO1,ACCT A101,HIGH,Medium,http://www.orangecoastcollege.edu/about_occ/Accreditation/2019_Institutional_Self_Evaluation_Report/Evidence/Standard_III_D/Standard_I_B/I.B.1-36_Curriculum_Committee_Minutes_11_15_17.pdf,orangecoastcollege.edu,Fall,2018
64eba2ec-0147-42d0-bf3a-cb4fbd597666,Orange Coast College,CA,Claire Ippolito,LIKELY_INTRO1,ACCT A101,HIGH,Medium,http://www.orangecoastcollege.edu/about_occ/Accreditation/2019_Institutional_Self_Evaluation_Report/Evidence/Standard_III_D/Standard_I_B/I.B.1-36_Curriculum_Committee_Minutes_11_15_17.pdf,orangecoastcollege.edu,Fall,2018
64eba2ec-0147-42d0-bf3a-cb4fbd597666,Orange Coast College,CA,Lisa Thai,LIKELY_INTRO1,ACCT A101,HIGH,Medium,http://www.orangecoastcollege.edu/about_occ/Accreditation/2019_Institutional_Self_Evaluation_Report/Evidence/Standard_III_D/Standard_I_B/I.B.1-36_Curriculum_Committee_Minutes_11_15_17.pdf,orangecoastcollege.edu,Fall,2018
6584645d-3558-480f-826e-b786ffbbf310,University of West Georgia,GA,Michael Hopper,CONFIRMED_INTRO1,ACCT 2101,HIGH,High,https://www.westga.edu/academics/course_details.php?course=ACCT-2101,westga.edu,,2025
6584645d-3558-480f-826e-b786ffbbf310,University of West Georgia,GA,Michael Yu,CONFIRMED_INTRO1,ACCT 2101,HIGH,High,https://www.westga.edu/academics/course_details.php?course=ACCT-2101,westga.edu,,2025
6584645d-3558-480f-826e-b786ffbbf310,University of West Georgia,GA,Bruce Bird,CONFIRMED_INTRO1,ACCT 2101,HIGH,High,https://www.westga.edu/academics/course_details.php?course=ACCT-2101,westga.edu,,2025
6584645d-3558-480f-826e-b786ffbbf310,University of West Georgia,GA,Lucretia T. Gibbs,CONFIRMED_INTRO1,ACCT 2101,HIGH,High,https://www.westga.edu/academics/course_details.php?course=ACCT-2101,westga.edu,,2025
6584645d-3558-480f-826e-b786ffbbf310,University of West Georgia,GA,Linxiao Liu,CONFIRMED_INTRO1,ACCT 2101,HIGH,High,https://www.westga.edu/academics/course_details.php?course=ACCT-2101,westga.edu,,2025
6584645d-3558-480f-826e-b786ffbbf310,University of West Georgia,GA,Michael Hopper,CONFIRMED_INTRO1,ACCT 2101,HIGH,High,https://www.westga.edu/profile.php?emp_id=27942,westga.edu,Fall,2025
6920f319-ad8f-49fb-84e1-d08fbe841fa7,University of Chicago,IL,"Hanna, Douglas",CONFIRMED_INTRO1,,HIGH,High,https://intranet.chicagobooth.edu/pub/academics/cdr/-/media/1a5b06119fb1450088daaafe2bd8ff27.ashx,intranet.chicagobooth.edu,Summer,2026
698dd98f-dd92-46c1-8f28-e930568cb15d,Louisiana State University,LA,Elizabeth Briggs,LIKELY_INTRO1,ACCT 2001,HIGH,Medium,https://cemoodle.online.lsu.edu/syllabus/ACCT_2001_3.0_s1_Syllabus.pdf,cemoodle.online.lsu.edu,,2021
698dd98f-dd92-46c1-8f28-e930568cb15d,Louisiana State University,LA,Janice Holmes,LIKELY_INTRO1,ACCT 2001,HIGH,Medium,https://cemoodle.online.lsu.edu/syllabus/ACCT_2001_1.2_Syllabus.pdf,cemoodle.online.lsu.edu,,2016
6a5adfa7-2b07-4254-ae83-c2b2a90055dc,Eastern Illinois Univ,IL,S.W. Benner,LIKELY_INTRO1,,HIGH,Medium,https://www.ux1.eiu.edu/~swbenner/bus2101.htm,ux1.eiu.edu,Spring,2020
6a5adfa7-2b07-4254-ae83-c2b2a90055dc,Eastern Illinois Univ,IL,Prof. Nicholas Robinson,LIKELY_INTRO1,,HIGH,Medium,https://www.eiu.edu/_eiu15/include/global/show_file_gsm.php?type=syllabi2&id=19360,eiu.edu,Fall,2018
6c2bfcd5-86ff-4126-a9a8-c617ff3bfb33,College of the Redwoods,CA,Pat Wille,LIKELY_INTRO1,,HIGH,Medium,https://www.redwoods.edu/resources/syllabi/Business/2016-2017/Fall/2016F-BUS1A-E0391-Wille.pdf,redwoods.edu,Fall,2016
6c2bfcd5-86ff-4126-a9a8-c617ff3bfb33,College of the Redwoods,CA,Pat Wille,LIKELY_INTRO1,,HIGH,Medium,https://www.redwoods.edu/resources/syllabi/Business/2015-2016/Fall/2015F-BUS-1A-E8091-Wille.pdf,redwoods.edu,Fall,2015
6c2bfcd5-86ff-4126-a9a8-c617ff3bfb33,College of the Redwoods,CA,Dove Byrne,LIKELY_INTRO1,,HIGH,Medium,https://www.redwoods.edu/resources/syllabi/Business/2019-2020/Fall/2019F-BUS1A-K7477-Byrne.pdf,redwoods.edu,Fall,2019
6c2bfcd5-86ff-4126-a9a8-c617ff3bfb33,College of the Redwoods,CA,Cynthia Wilshusen,LIKELY_INTRO1,,HIGH,Medium,https://www.redwoods.edu/resources/syllabi/Business/2018-2019/Spring/2019S-BUS1A-V5599-Wilshusen.pdf,redwoods.edu,Spring,2019
6cec1e83-5cda-403b-8da6-2b7b004db570,Missouri State University,MO,Kimberly S Church,POSSIBLE_INTRO1,ACC 201,HIGH,Low,https://www.missouristate.edu/CPM/_Files/_CatalogArchives/zz-23-24-EntireUGCatalogRevised.pdf,missouristate.edu,,
6cec1e83-5cda-403b-8da6-2b7b004db570,Missouri State University,MO,Kimberly S Church,POSSIBLE_INTRO1,ACC 201,HIGH,Low,https://www.missouristate.edu/CPM/_Files/_CatalogArchives/zz-24-25-EntireUGCatalogRevised.pdf,missouristate.edu,,
6cec1e83-5cda-403b-8da6-2b7b004db570,Missouri State University,MO,Anthony C Keller,POSSIBLE_INTRO1,ACC 201,HIGH,Low,https://www.missouristate.edu/Registrar/_Files/_CatalogArchives/2017-2018GradCatalog.pdf,missouristate.edu,,
6cec1e83-5cda-403b-8da6-2b7b004db570,Missouri State University,MO,Berliana Sihombing,LIKELY_INTRO1,ACC 201,HIGH,Medium,https://china.missouristate.edu/CIB/_Files/Schedule/Second-Year-SP25.pdf,china.missouristate.edu,Spring,
6cec1e83-5cda-403b-8da6-2b7b004db570,Missouri State University,MO,Online Instructors,LIKELY_INTRO1,ACC 201,HIGH,Medium,https://china.missouristate.edu/CIB/_Files/Schedule/Second-Year-SP25.pdf,china.missouristate.edu,Spring,
6ec0e41d-4faf-4648-aac9-c4bc0b13b58e,Virginia Commonwealth,VA,Anneke Bart,LIKELY_INTRO1,,HIGH,Medium,https://scholarscompass.vcu.edu/cgi/viewcontent.cgi?article=1421&context=jmsce_vamsc,scholarscompass.vcu.edu,,
6ec0e41d-4faf-4648-aac9-c4bc0b13b58e,Virginia Commonwealth,VA,Michael May,LIKELY_INTRO1,,HIGH,Medium,https://scholarscompass.vcu.edu/cgi/viewcontent.cgi?article=1421&context=jmsce_vamsc,scholarscompass.vcu.edu,,
6ec0e41d-4faf-4648-aac9-c4bc0b13b58e,Virginia Commonwealth,VA,Debbie Pike,LIKELY_INTRO1,,HIGH,Medium,https://scholarscompass.vcu.edu/cgi/viewcontent.cgi?article=1421&context=jmsce_vamsc,scholarscompass.vcu.edu,,
6f131e58-09ef-4618-a2c5-2aac3146324f,Indiana University Indianapolis,IN,Open Search,POSSIBLE_INTRO1,BUS-A 201,MEDIUM,Low,https://facultystaffcentral.indianapolis.iu.edu/calendars/final-exam-schedule-fall.html,facultystaffcentral.indianapolis.iu.edu,,
6f131e58-09ef-4618-a2c5-2aac3146324f,Indiana University Indianapolis,IN,Christiansen L,LIKELY_INTRO1,BUS-A 201,HIGH,Medium,https://southbend.iu.edu/students/registrar/docs/summer-schedule-of-classes.pdf,southbend.iu.edu,Summer,2022
6f1da4b9-fd70-4dc8-a266-cddf13a323a0,"University of California, Los Angeles",CA,Julie Ann Gardner-Treloar,LIKELY_INTRO1,MGMT 1A,HIGH,Medium,https://www.anderson.ucla.edu/documents/areas/prg/acct_minor/MGMT-1A-Syllabus.pdf,anderson.ucla.edu,Winter,2019
7148ae85-ca10-4541-89d6-dfb8dce8b24a,Tulsa Community College,OK,Jerrilyn Eisenhauer,CONFIRMED_INTRO1,,HIGH,High,https://www.tulsacc.edu/documents/special-online-summerpdf,tulsacc.edu,Summer,2026
7148ae85-ca10-4541-89d6-dfb8dce8b24a,Tulsa Community College,OK,Samantha Baratz,CONFIRMED_INTRO1,,HIGH,High,https://www.tulsacc.edu/documents/special-online-summerpdf,tulsacc.edu,Summer,2026
7148ae85-ca10-4541-89d6-dfb8dce8b24a,Tulsa Community College,OK,Mary Broyles,CONFIRMED_INTRO1,,HIGH,High,https://www.tulsacc.edu/documents/special-online-summerpdf,tulsacc.edu,Summer,2026
7148ae85-ca10-4541-89d6-dfb8dce8b24a,Tulsa Community College,OK,Tricia Lackmeyer,CONFIRMED_INTRO1,,HIGH,High,https://www.tulsacc.edu/documents/special-online-schedule-springpdf,tulsacc.edu,Spring,2026
7148ae85-ca10-4541-89d6-dfb8dce8b24a,Tulsa Community College,OK,Mary Broyles,CONFIRMED_INTRO1,,HIGH,High,https://www.tulsacc.edu/documents/special-online-schedule-springpdf,tulsacc.edu,Spring,2026
7148ae85-ca10-4541-89d6-dfb8dce8b24a,Tulsa Community College,OK,Jennifer Dillard,CONFIRMED_INTRO1,,HIGH,High,https://www.tulsacc.edu/documents/special-online-schedule-springpdf,tulsacc.edu,Spring,2026
7148ae85-ca10-4541-89d6-dfb8dce8b24a,Tulsa Community College,OK,Samantha Baratz,CONFIRMED_INTRO1,,HIGH,High,https://www.tulsacc.edu/documents/special-online-schedule-springpdf,tulsacc.edu,Spring,2026
7148ae85-ca10-4541-89d6-dfb8dce8b24a,Tulsa Community College,OK,Michael Linihan,CONFIRMED_INTRO1,,HIGH,High,https://www.tulsacc.edu/documents/special-online-schedule-springpdf,tulsacc.edu,Spring,2026
74ef8b14-c57e-434e-a7ea-d40e98017070,University of Northern Iowa Cedar,IA,J. Ugrin,CONFIRMED_INTRO1,,HIGH,High,https://senate.uni.edu/sites/default/files/GCC%20Program%20Report%2C%20Course%20Report%2C%20Meeting%20Minutes-Wilson%20College%20of%20Business%20%26%20Interdisciplinary.pdf,senate.uni.edu,,2025
76eb1308-7c24-45e6-b436-aef5a7dc40af,University of Houston - Downtown,TX,Dr. Merrilee Cunningham,LIKELY_INTRO1,ACC 2301,HIGH,Medium,http://gator.uhd.edu/~cunninghamm/2301/English%202301syllabus.htm,gator.uhd.edu,Fall,2008
79474d56-4f60-46c2-8305-edf089d42737,East Tennessee State Univ Johnson,TN,Pointer,LIKELY_INTRO1,,HIGH,Medium,http://faculty.etsu.edu/pointer/acct_5010.htm,faculty.etsu.edu,,
7b202c04-686d-413f-878f-a2bd3675a1f0,Uof Arkansas at Monticello,AR,Dr. Patterson,LIKELY_INTRO1,,HIGH,Medium,https://www.uamont.edu/academics/business/pdfs/Assessment2012-2013.pdf,uamont.edu,,2013
7b202c04-686d-413f-878f-a2bd3675a1f0,Uof Arkansas at Monticello,AR,Dr. Hammett,LIKELY_INTRO1,,HIGH,Medium,https://www.uamont.edu/academics/business/pdfs/Assessment2012-2013.pdf,uamont.edu,,2013
7b202c04-686d-413f-878f-a2bd3675a1f0,Uof Arkansas at Monticello,AR,Ms. Phillips,LIKELY_INTRO1,,HIGH,Medium,https://www.uamont.edu/academics/business/pdfs/Assessment2012-2013.pdf,uamont.edu,,2013
7b202c04-686d-413f-878f-a2bd3675a1f0,Uof Arkansas at Monticello,AR,Dr. Patterson,LIKELY_INTRO1,,HIGH,Medium,https://www.uamont.edu/academics/business/pdfs/2011-12Assessment.pdf,uamont.edu,,2012
7b202c04-686d-413f-878f-a2bd3675a1f0,Uof Arkansas at Monticello,AR,Dr. Hammett,LIKELY_INTRO1,,HIGH,Medium,https://www.uamont.edu/academics/business/pdfs/2011-12Assessment.pdf,uamont.edu,,2012
7b202c04-686d-413f-878f-a2bd3675a1f0,Uof Arkansas at Monticello,AR,Ms. Phillips,LIKELY_INTRO1,,HIGH,Medium,https://www.uamont.edu/academics/business/pdfs/2011-12Assessment.pdf,uamont.edu,,2012
7b202c04-686d-413f-878f-a2bd3675a1f0,Uof Arkansas at Monticello,AR,Associate Professor Clayton,LIKELY_INTRO1,,HIGH,Medium,https://www.uamont.edu/academics/business/pdfs/2011-12Assessment.pdf,uamont.edu,,2012
7b202c04-686d-413f-878f-a2bd3675a1f0,Uof Arkansas at Monticello,AR,Dr. James,LIKELY_INTRO1,,HIGH,Medium,https://www.uamont.edu/academics/business/pdfs/2011-12Assessment.pdf,uamont.edu,,2012
7c7090fb-dd70-4435-bafc-a5504af4d3f2,Univ of Nebraska-Lincoln,NE,Paul Shoemaker,LIKELY_INTRO1,,HIGH,Medium,https://digitalcommons.unl.edu/bussyllabi/5/,digitalcommons.unl.edu,Fall,2018
7c7090fb-dd70-4435-bafc-a5504af4d3f2,Univ of Nebraska-Lincoln,NE,Vernetta Kosalka,LIKELY_INTRO1,,HIGH,Medium,https://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1227&context=prtunl,digitalcommons.unl.edu,,2023
7d89723d-6d46-46c6-a059-e5875ff118a7,James Madison University,VA,Eileen Shifflett,LIKELY_INTRO1,COB 241,HIGH,Medium,https://commons.lib.jmu.edu/cgi/viewcontent.cgi?article=1607&context=honors201019,commons.lib.jmu.edu,Spring,2018
7d89723d-6d46-46c6-a059-e5875ff118a7,James Madison University,VA,Laura Salt,LIKELY_INTRO1,COB 241,HIGH,Medium,https://commons.lib.jmu.edu/cgi/viewcontent.cgi?article=1607&context=honors201019,commons.lib.jmu.edu,Spring,2018
7d89723d-6d46-46c6-a059-e5875ff118a7,James Madison University,VA,Caitlin Larrick,LIKELY_INTRO1,COB 241,HIGH,Medium,https://commons.lib.jmu.edu/cgi/viewcontent.cgi?article=1607&context=honors201019,commons.lib.jmu.edu,Spring,2018
7d89723d-6d46-46c6-a059-e5875ff118a7,James Madison University,VA,Dr. Robert Richardson,LIKELY_INTRO1,COB 241,HIGH,Medium,http://cob.jmu.edu/richarrc/managerial/syllabuscob242.doc,cob.jmu.edu,Spring,2003
7d9df2aa-4485-48e4-86f7-bfd409b9ef35,Seminole State College of Florida,FL,Davison,CONFIRMED_INTRO1,ACG 2021,HIGH,High,https://www.seminolestate.edu/catalog/courses/acg3024,seminolestate.edu,Fall,2026
7d9df2aa-4485-48e4-86f7-bfd409b9ef35,Seminole State College of Florida,FL,Bernard,CONFIRMED_INTRO1,ACG 2021,HIGH,High,https://www.seminolestate.edu/catalog/courses/fin3403,seminolestate.edu,Fall,2026
7e8be616-afcd-4961-830d-87a484b80a50,Rice University,TX,Stephen A. Zeff,LIKELY_INTRO1,,HIGH,Medium,http://www.ruf.rice.edu/~sazeff/syllabus00,ruf.rice.edu,Fall,2000
7e8be616-afcd-4961-830d-87a484b80a50,Rice University,TX,Stephen A. Zeff,LIKELY_INTRO1,,HIGH,Medium,https://esther.rice.edu/selfserve/!bwzkpsyl.v_viewDoc?term=202210&crn=11575&type=SYLLABUS,esther.rice.edu,Fall,2021
7e8be616-afcd-4961-830d-87a484b80a50,Rice University,TX,Zouyi Sun,LIKELY_INTRO1,,HIGH,Medium,https://esther.rice.edu/selfserve/!bwzkpsyl.v_viewDoc?term=202210&crn=11575&type=SYLLABUS,esther.rice.edu,Fall,2021
7e8be616-afcd-4961-830d-87a484b80a50,Rice University,TX,Joseph Hsu,LIKELY_INTRO1,,HIGH,Medium,https://esther.rice.edu/selfserve/!bwzkpsyl.v_viewDoc?term=202210&crn=11575&type=SYLLABUS,esther.rice.edu,Fall,2021
7e8be616-afcd-4961-830d-87a484b80a50,Rice University,TX,David Wilson,CONFIRMED_INTRO1,,HIGH,High,https://esther.rice.edu/selfserve/!bwzkpsyl.v_viewDoc?term=202530&crn=31867&type=SYLLABUS,esther.rice.edu,Summer,2025
7e8be616-afcd-4961-830d-87a484b80a50,Rice University,TX,"Naranjo Olivares, Patricia",LIKELY_INTRO1,,HIGH,Medium,https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202310&p_crn=14526,courses.rice.edu,Fall,2022
7e8be616-afcd-4961-830d-87a484b80a50,Rice University,TX,"Rountree, Brian",LIKELY_INTRO1,,HIGH,Medium,https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202310&p_crn=14526,courses.rice.edu,Fall,2022
8084398c-7b9c-40d9-8271-f3efc47ba142,University of Utah Salt Lake,UT,Jenn Smith,CONFIRMED_INTRO1,,HIGH,High,https://class-tools.app.utah.edu/syllabus/1258/16576/Acctg+2100-001+-+Syllabus+-+Fall+2025.pdf,class-tools.app.utah.edu,Fall,2025
8084398c-7b9c-40d9-8271-f3efc47ba142,University of Utah Salt Lake,UT,Prof. Edward Owens,CONFIRMED_INTRO1,,HIGH,High,https://class-tools.app.utah.edu/syllabus/1258/17066/ACCTG6000_Syllabus_25.pdf,class-tools.app.utah.edu,Fall,2025
8084398c-7b9c-40d9-8271-f3efc47ba142,University of Utah Salt Lake,UT,Dr. Geoffrey Pears,CONFIRMED_INTRO1,,HIGH,High,https://class-tools.app.utah.edu/syllabus/1264/11961/Spring+2026+Accounting+5120+Syllabus.pdf,class-tools.app.utah.edu,Spring,2026
8084398c-7b9c-40d9-8271-f3efc47ba142,University of Utah Salt Lake,UT,Jenn Smith,CONFIRMED_INTRO1,,HIGH,High,https://class-tools.app.utah.edu/syllabus/1258/1069/Acctg+5120+Fall+2025+syllabus.pdf,class-tools.app.utah.edu,Fall,2025
81eb733e-21d7-4832-88f0-ba451f07669b,University of North Georgia,GA,Penelope Lyman,LIKELY_INTRO1,ACCT 2101,HIGH,Medium,http://faculty.ung.edu/plyman/2101/syr19.htm,faculty.ung.edu,Spring,2019
81eb733e-21d7-4832-88f0-ba451f07669b,University of North Georgia,GA,Penelope Lyman,LIKELY_INTRO1,ACCT 2101,HIGH,Medium,http://faculty.ung.edu/plyman/2101/syr16.htm,faculty.ung.edu,Spring,2016
81eb733e-21d7-4832-88f0-ba451f07669b,University of North Georgia,GA,Penelope Lyman,LIKELY_INTRO1,ACCT 2101,HIGH,Medium,http://faculty.ung.edu/plyman/2101/sym20.htm,faculty.ung.edu,Summer,2020
81eb733e-21d7-4832-88f0-ba451f07669b,University of North Georgia,GA,Penelope Lyman,LIKELY_INTRO1,ACCT 2101,HIGH,Medium,http://faculty.ung.edu/plyman/2102/sy2102m19.htm,faculty.ung.edu,Summer,2019
8258c5bb-9425-4e60-9996-61f5713e9f2b,University of Texas at El Paso,TX,Hettie Houghton,POSSIBLE_INTRO1,ACCT 2301,HIGH,Low,https://hb2504.utep.edu/Home/Profile?username=hchoughton,hb2504.utep.edu,,
8258c5bb-9425-4e60-9996-61f5713e9f2b,University of Texas at El Paso,TX,Christiana Antwi-Obimpeh,POSSIBLE_INTRO1,ACCT 2301,HIGH,Low,https://catalog.utep.edu/undergrad/woody-l-hunt-college-of-business/accounting/accounting.pdf,catalog.utep.edu,,
8258c5bb-9425-4e60-9996-61f5713e9f2b,University of Texas at El Paso,TX,Toufiq Nazrul,LIKELY_INTRO1,ACCT 2301,HIGH,Medium,https://digitalmeasures.utep.edu/ai/tnazrul/schteach/2301_F23%20Syllabus%20TR%206%20pm-1.pdf,digitalmeasures.utep.edu,Fall,2023
8258c5bb-9425-4e60-9996-61f5713e9f2b,University of Texas at El Paso,TX,Dr. Christiana Antwi-Obimpeh,LIKELY_INTRO1,ACCT 2301,HIGH,Medium,https://digitalmeasures.utep.edu/ai/caantwiobimpeh/schteach/ACC2301_Syllabus_MW%201030%20CRN%2010954%20(Antwi-Obimpeh)-1.pdf,digitalmeasures.utep.edu,Fall,2024
8258c5bb-9425-4e60-9996-61f5713e9f2b,University of Texas at El Paso,TX,Bo Gao,LIKELY_INTRO1,ACCT 2301,HIGH,Medium,https://digitalmeasures.utep.edu/ai/bgao/schteach/GAO%202302_S22%20Syllabus%20TR1200-1.pdf,digitalmeasures.utep.edu,Spring,2022
8258c5bb-9425-4e60-9996-61f5713e9f2b,University of Texas at El Paso,TX,Karin J. Smith,CONFIRMED_INTRO1,ACCT 2301,HIGH,High,https://digitalmeasures.utep.edu/ai/kjsmith5/schteach/2302%20Syllabus%20MWF%2010-30-1.pdf,digitalmeasures.utep.edu,Spring,2026
826884a5-9a66-41e8-9a4e-0c3417955bd4,Univ of California-Davis,CA,Maleeha Mir Khan,LIKELY_INTRO1,,HIGH,Medium,https://schedule.aws.ucdavis.edu/public/documents/2179436/Syllabus,schedule.aws.ucdavis.edu,Spring,2018
826884a5-9a66-41e8-9a4e-0c3417955bd4,Univ of California-Davis,CA,Michelle Higgins,CONFIRMED_INTRO1,,HIGH,High,https://schedule.aws.ucdavis.edu/public/documents/8889931/Syllabus,schedule.aws.ucdavis.edu,Fall,2025
82ddec8e-3ba1-43c1-a445-7efee49786e8,Rochester Institute of Technology,NY,Kevin Walker,LIKELY_INTRO1,ACCT 110,HIGH,Medium,https://www.rit.edu/croatia/sites/rit.edu.croatia/files/documents/global-students/HTM%20Program%20Outline%202020%20Final%20Version.pdf,rit.edu,Fall,
88390087-3589-48ae-b624-0eeb2302910e,Massachusetts Inst of Tech,MA,Prof. Sugata Roychowdhury,LIKELY_INTRO1,15.501,HIGH,Medium,https://ocw.mit.edu/courses/15-501-introduction-to-financial-and-managerial-accounting-spring-2004/pages/syllabus/,ocw.mit.edu,Spring,2004
8c611872-ff7f-4e8c-9d21-6e57bd4a8ef0,Governors State University,IL,Gary Fernandez,LIKELY_INTRO1,,HIGH,Medium,https://opus.govst.edu/syllabi_acct/13/,opus.govst.edu,Fall,1990
8c611872-ff7f-4e8c-9d21-6e57bd4a8ef0,Governors State University,IL,Mary T. Washington,LIKELY_INTRO1,,HIGH,Medium,https://opus.govst.edu/syllabi_acct/31/,opus.govst.edu,Spring/Summer,1995
8c611872-ff7f-4e8c-9d21-6e57bd4a8ef0,Governors State University,IL,Paul R. O'Brien,LIKELY_INTRO1,,HIGH,Medium,https://opus.govst.edu/syllabi_acct/37/,opus.govst.edu,Fall,1996
8c611872-ff7f-4e8c-9d21-6e57bd4a8ef0,Governors State University,IL,Kathy Lukcso,LIKELY_INTRO1,,HIGH,Medium,https://opus.govst.edu/syllabi_acct/8/,opus.govst.edu,,1992
8df14f57-cf02-4996-a7e9-53ef9730e6f4,University of Toronto,ON,Francesco Bova,CONFIRMED_INTRO1,,HIGH,High,https://rotmancommerce.utoronto.ca/current-students/wp-content/uploads/sites/3/2025/01/RSM219H1S-Introduction-to-Financial-Accounting.pdf,rotmancommerce.utoronto.ca,,2025
8df14f57-cf02-4996-a7e9-53ef9730e6f4,University of Toronto,ON,Dragan Stojanovic,CONFIRMED_INTRO1,,HIGH,High,https://rotmancommerce.utoronto.ca/current-students/wp-content/uploads/sites/3/2025/01/RSM219H1S-Introduction-to-Financial-Accounting.pdf,rotmancommerce.utoronto.ca,,2025
8df14f57-cf02-4996-a7e9-53ef9730e6f4,University of Toronto,ON,Catherine Barrette,CONFIRMED_INTRO1,,HIGH,High,https://rotmancommerce.utoronto.ca/current-students/wp-content/uploads/sites/3/2025/01/RSM219H1S-Introduction-to-Financial-Accounting.pdf,rotmancommerce.utoronto.ca,,2025
91e62f9c-43b0-41f3-a84d-002824754da6,University of Oklahoma,OK,Wayne Thomas,POSSIBLE_INTRO1,ACCT 2113,HIGH,Low,https://www.ou.edu/content/dam/price/price-new/documents/bios/wayne-thomas-cv.pdf,ou.edu,,
91e62f9c-43b0-41f3-a84d-002824754da6,University of Oklahoma,OK,Cynthia Cuccia,POSSIBLE_INTRO1,ACCT 2113,HIGH,Low,https://www.ou.edu/content/dam/provost/documents/evaluations/sp21/eValuate%20Report%20for%20College%20of%20Business%20(Public)%20-%20Spring%202021.pdf,ou.edu,,
92a79654-e795-47cc-9a38-3b4d03be6375,Chapman University,CA,BRUCE DEHNING,LIKELY_INTRO1,,HIGH,Medium,https://www1.chapman.edu/~bdehning/vitae.htm,www1.chapman.edu,,
92e4a5d9-eeb3-4065-ac8a-5a4390fbc584,Texas A&M University,TX,Mr. Bill,LIKELY_INTRO1,ACCT 229,HIGH,Medium,https://newspaper.library.tamu.edu/lccn/sn86088544/1992-09-07/ed-1/seq-3/ocr/,newspaper.library.tamu.edu,,1992
92e4a5d9-eeb3-4065-ac8a-5a4390fbc584,Texas A&M University,TX,Arf,LIKELY_INTRO1,ACCT 229,HIGH,Medium,https://newspaper.library.tamu.edu/lccn/sn86088544/1992-09-07/ed-1/seq-3/ocr/,newspaper.library.tamu.edu,,1992
9311c065-92df-486b-9852-97cb17107c69,Florida State College at Jacksonville,FL,Shawna Coram,CONFIRMED_INTRO1,,HIGH,High,https://syllabus.fscj.edu/doc/8khm359ny/Summer-2026-ACG-2021-1675?mode=view,syllabus.fscj.edu,Summer,2026
934cc534-a779-4fcb-8fb6-4ced292ad91a,University of Houston - Clear Lake,TX,AACSB Accredited,POSSIBLE_INTRO1,ACCT 2301,HIGH,Low,https://catalog.uhcl.edu/mime/media/18/3409/2020-2021+Graduate+catalog.pdf,catalog.uhcl.edu,,
9619e982-14a0-4a2a-b768-75a1443715ff,Sam Houston State University,TX,Taylor Klett,POSSIBLE_INTRO1,ACCT 2301,HIGH,Low,https://undergradcatalog.shsu.edu/2014-2016/home/accounting/index.html,undergradcatalog.shsu.edu,,
97622425-5167-41d1-9270-0ed84dd2e9cf,Marquette University,,Rich Tobin,POSSIBLE_INTRO1,ACCO 1030,HIGH,Low,https://www.marquette.edu/business/beta-alpha-psi/,marquette.edu,,
97dbdd51-4f57-40e6-a822-88ddc4c1ecb0,Colorado College,,Celeste Diaz Ferraro,CONFIRMED_INTRO1,BU205,HIGH,High,https://www.coloradocollege.edu/academics/dept/economics/courses/2025-26-teaching-schedule.html,coloradocollege.edu,,2025
97dbdd51-4f57-40e6-a822-88ddc4c1ecb0,Colorado College,,Andrea Golfari,CONFIRMED_INTRO1,BU205,HIGH,High,https://www.coloradocollege.edu/academics/dept/economics/courses/2025-26-teaching-schedule.html,coloradocollege.edu,,2025
97dbdd51-4f57-40e6-a822-88ddc4c1ecb0,Colorado College,,Kat Miller-Stevens,CONFIRMED_INTRO1,BU205,HIGH,High,https://www.coloradocollege.edu/academics/dept/economics/courses/2025-26-teaching-schedule.html,coloradocollege.edu,,2025
97dbdd51-4f57-40e6-a822-88ddc4c1ecb0,Colorado College,,Diaz Ferraro,LIKELY_INTRO1,BU205,HIGH,Medium,https://www.coloradocollege.edu/academics/dept/economics/courses/2023-24-teaching-schedule.html,coloradocollege.edu,,2023
97dbdd51-4f57-40e6-a822-88ddc4c1ecb0,Colorado College,,Miller-Stevens,LIKELY_INTRO1,BU205,HIGH,Medium,https://www.coloradocollege.edu/academics/dept/economics/courses/2023-24-teaching-schedule.html,coloradocollege.edu,,2023
97dbdd51-4f57-40e6-a822-88ddc4c1ecb0,Colorado College,,Andrea Golfari,CONFIRMED_INTRO1,BU205,HIGH,High,https://www.coloradocollege.edu/academics/dept/economics/student-resources/thesis-information/2026-27-Teaching-Schedule---for-external-circulation.pdf,coloradocollege.edu,,2026
